timestep_time;vehicle_CO;vehicle_CO2;vehicle_HC;vehicle_NOx;vehicle_PMx;vehicle_angle;vehicle_eclass;vehicle_electricity;vehicle_fuel;vehicle_id;vehicle_lane;vehicle_noise;vehicle_pos;vehicle_route;vehicle_speed;vehicle_type;vehicle_waiting;vehicle_x;vehicle_y
317.00;0.00;0.00;0.00;0.00;0.00;207.84;Zero/default;0.00;0.00;bike0;380698889#1_1;0.00;64.13;!bike0!var#1;5.40;bike_bicycle;0.00;881.87;507.19
317.00;0.00;0.00;0.00;0.00;0.00;30.37;Zero/default;0.00;0.00;bike10;129213040#4_1;0.00;60.36;!bike10!var#1;4.98;bike_bicycle;0.00;1670.82;771.86
317.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;72.93;!bike8!var#1;5.26;bike_bicycle;0.00;1926.31;354.51
317.00;0.00;0.00;0.00;0.00;0.00;355.03;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907262#1_1;61.19;106.43;!veh8!var#1;10.94;veh_passenger;0.00;708.59;577.03
318.00;0.00;0.00;0.00;0.00;0.00;207.84;Zero/default;0.00;0.00;bike0;380698889#1_1;0.00;69.63;!bike0!var#1;5.50;bike_bicycle;0.00;879.30;502.33
318.00;0.00;0.00;0.00;0.00;0.00;30.37;Zero/default;0.00;0.00;bike10;129213040#4_1;0.00;65.37;!bike10!var#1;5.01;bike_bicycle;0.00;1673.35;776.18
318.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;78.36;!bike8!var#1;5.42;bike_bicycle;0.00;1922.78;350.40
318.00;0.00;0.00;0.00;0.00;0.00;355.03;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907262#1_1;58.09;115.92;!veh8!var#1;9.49;veh_passenger;0.00;707.77;586.49
319.00;0.00;0.00;0.00;0.00;0.00;207.84;Zero/default;0.00;0.00;bike0;380698889#1_1;0.00;75.18;!bike0!var#1;5.56;bike_bicycle;0.00;876.71;497.41
319.00;0.00;0.00;0.00;0.00;0.00;30.37;Zero/default;0.00;0.00;bike10;129213040#4_1;0.00;70.56;!bike10!var#1;5.19;bike_bicycle;0.00;1675.97;780.66
319.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;83.74;!bike8!var#1;5.39;bike_bicycle;0.00;1919.27;346.31
319.00;0.00;0.00;0.00;0.00;0.00;346.97;HBEFA3/PC_G_EU4;0.00;0.00;veh8;:1656776318_6_0;51.22;3.85;!veh8!var#1;6.03;veh_passenger;0.00;706.56;592.37
320.00;0.00;0.00;0.00;0.00;0.00;204.19;Zero/default;0.00;0.00;bike0;:1661464675_0_0;0.00;3.59;!bike0!var#1;5.17;bike_bicycle;0.00;874.54;492.84
320.00;0.00;0.00;0.00;0.00;0.00;30.37;Zero/default;0.00;0.00;bike10;129213040#4_1;0.00;75.54;!bike10!var#1;4.98;bike_bicycle;0.00;1678.49;784.95
320.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;89.30;!bike8!var#1;5.55;bike_bicycle;0.00;1915.65;342.09
320.00;95.18;4401.10;0.54;1.85;0.08;303.63;HBEFA3/PC_G_EU4;0.00;1.89;veh8;:1656776318_17_0;64.52;5.51;!veh8!var#1;7.25;veh_passenger;0.00;701.04;596.84
321.00;0.00;0.00;0.00;0.00;0.00;205.72;Zero/default;0.00;0.00;bike0;:1661464675_0_0;0.00;9.12;!bike0!var#1;5.53;bike_bicycle;0.00;872.52;487.89
321.00;0.00;0.00;0.00;0.00;0.00;35.79;Zero/default;0.00;0.00;bike10;129213040#4_1;0.00;80.82;!bike10!var#1;5.28;bike_bicycle;0.00;1681.57;789.24
321.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;94.59;!bike8!var#1;5.29;bike_bicycle;0.00;1912.21;338.08
321.00;0.00;0.00;0.00;0.00;0.00;280.27;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-165885111_1;55.11;1.12;!veh8!var#1;6.08;veh_passenger;0.00;695.04;598.00
322.00;0.00;0.00;0.00;0.00;0.00;220.13;Zero/default;0.00;0.00;bike0;:1661464675_0_0;0.00;14.33;!bike0!var#1;5.21;bike_bicycle;0.00;869.59;483.82
322.00;0.00;0.00;0.00;0.00;0.00;35.79;Zero/default;0.00;0.00;bike10;129213040#4_1;0.00;86.30;!bike10!var#1;5.48;bike_bicycle;0.00;1684.77;793.68
322.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;99.74;!bike8!var#1;5.15;bike_bicycle;0.00;1908.85;334.17
322.00;123.20;6196.97;0.71;2.67;0.12;277.30;HBEFA3/PC_G_EU4;0.00;2.66;veh8;:1656776328_5_0;67.99;4.50;!veh8!var#1;8.04;veh_passenger;0.00;686.93;598.95
323.00;0.00;0.00;0.00;0.00;0.00;241.27;Zero/default;0.00;0.00;bike0;:8578628413_0_0;0.00;4.15;!bike0!var#1;5.34;bike_bicycle;0.00;865.43;480.64
323.00;0.00;0.00;0.00;0.00;0.00;35.79;Zero/default;0.00;0.00;bike10;129213040#4_1;0.00;91.03;!bike10!var#1;4.73;bike_bicycle;0.00;1687.53;797.51
323.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;104.82;!bike8!var#1;5.07;bike_bicycle;0.00;1905.55;330.32
323.00;161.48;9296.57;0.96;4.07;0.20;308.45;HBEFA3/PC_G_EU4;0.00;4.00;veh8;:1656776328_5_0;71.86;15.13;!veh8!var#1;10.63;veh_passenger;0.00;677.83;604.05
324.00;0.00;0.00;0.00;0.00;0.00;270.18;Zero/default;0.00;0.00;bike0;:8578628413_4_0;0.00;0.39;!bike0!var#1;4.98;bike_bicycle;0.00;860.51;480.22
324.00;0.00;0.00;0.00;0.00;0.00;35.94;Zero/default;0.00;0.00;bike10;:1810807091_2_0;0.00;3.08;!bike10!var#1;5.26;bike_bicycle;0.00;1690.62;801.77
324.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;110.10;!bike8!var#1;5.28;bike_bicycle;0.00;1902.11;326.31
324.00;104.67;7153.01;0.65;3.02;0.14;312.50;HBEFA3/PC_G_EU4;0.00;3.07;veh8;-152907232#1_1;68.46;10.26;!veh8!var#1;12.18;veh_passenger;0.00;668.82;612.25
325.00;0.00;0.00;0.00;0.00;0.00;260.82;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;1.86;!bike0!var#1;5.49;bike_bicycle;0.00;855.05;479.67
325.00;0.00;0.00;0.00;0.00;0.00;37.63;Zero/default;0.00;0.00;bike10;:1810807091_2_0;0.00;8.44;!bike10!var#1;5.36;bike_bicycle;0.00;1693.84;806.06
325.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;115.25;!bike8!var#1;5.15;bike_bicycle;0.00;1898.76;322.40
325.00;0.00;0.00;0.00;0.00;0.00;312.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#1_1;61.45;21.82;!veh8!var#1;11.56;veh_passenger;0.00;660.30;620.06
326.00;0.00;0.00;0.00;0.00;0.00;261.66;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;7.09;!bike0!var#1;5.23;bike_bicycle;0.00;849.89;478.86
326.00;0.00;0.00;0.00;0.00;0.00;44.03;Zero/default;0.00;0.00;bike10;:1810807091_2_0;0.00;13.98;!bike10!var#1;5.53;bike_bicycle;0.00;1697.55;810.16
326.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;120.62;!bike8!var#1;5.37;bike_bicycle;0.00;1895.26;318.33
326.00;0.00;0.00;0.00;0.00;0.00;312.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#1_1;61.15;32.82;!veh8!var#1;11.01;veh_passenger;0.00;652.19;627.50
327.00;0.00;0.00;0.00;0.00;0.00;262.93;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;12.52;!bike0!var#1;5.43;bike_bicycle;0.00;844.50;478.19
327.00;0.00;0.00;0.00;0.00;0.00;44.74;Zero/default;0.00;0.00;bike10;169923248#0_1;0.00;1.51;!bike10!var#1;5.40;bike_bicycle;0.00;1701.33;814.02
327.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;125.69;!bike8!var#1;5.07;bike_bicycle;0.00;1891.96;314.48
327.00;51.08;4378.28;0.33;1.72;0.07;312.50;HBEFA3/PC_G_EU4;0.00;1.88;veh8;-152907232#1_1;65.18;44.55;!veh8!var#1;11.72;veh_passenger;0.00;643.54;635.42
328.00;0.00;0.00;0.00;0.00;0.00;262.93;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;17.74;!bike0!var#1;5.22;bike_bicycle;0.00;839.32;477.55
328.00;0.00;0.00;0.00;0.00;0.00;44.77;Zero/default;0.00;0.00;bike10;169923248#0_1;0.00;7.06;!bike10!var#1;5.55;bike_bicycle;0.00;1705.25;817.97
328.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;130.99;!bike8!var#1;5.30;bike_bicycle;0.00;1888.51;310.46
328.00;18.50;2879.08;0.15;1.01;0.03;312.50;HBEFA3/PC_G_EU4;0.00;1.24;veh8;-152907232#1_1;63.78;56.49;!veh8!var#1;11.94;veh_passenger;0.00;634.74;643.49
329.00;0.00;0.00;0.00;0.00;0.00;262.93;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;23.24;!bike0!var#1;5.51;bike_bicycle;0.00;833.86;476.87
329.00;0.00;0.00;0.00;0.00;0.00;44.77;Zero/default;0.00;0.00;bike10;169923248#0_1;0.00;12.38;!bike10!var#1;5.33;bike_bicycle;0.00;1709.02;821.77
329.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;136.46;!bike8!var#1;5.48;bike_bicycle;0.00;1884.94;306.30
329.00;8.68;2429.30;0.09;0.79;0.02;312.50;HBEFA3/PC_G_EU4;0.00;1.04;veh8;-152907232#1_1;63.43;68.51;!veh8!var#1;12.02;veh_passenger;0.00;625.88;651.61
330.00;0.00;0.00;0.00;0.00;0.00;262.93;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;28.71;!bike0!var#1;5.47;bike_bicycle;0.00;828.44;476.20
330.00;0.00;0.00;0.00;0.00;0.00;44.77;Zero/default;0.00;0.00;bike10;169923248#0_1;0.00;17.70;!bike10!var#1;5.32;bike_bicycle;0.00;1712.78;825.56
330.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;141.69;!bike8!var#1;5.22;bike_bicycle;0.00;1881.54;302.34
330.00;0.00;0.00;0.00;0.00;0.00;312.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#1_1;63.18;80.51;!veh8!var#1;12.00;veh_passenger;0.00;617.03;659.71
331.00;0.00;0.00;0.00;0.00;0.00;262.93;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;33.94;!bike0!var#1;5.24;bike_bicycle;0.00;823.24;475.55
331.00;0.00;0.00;0.00;0.00;0.00;44.77;Zero/default;0.00;0.00;bike10;169923248#0_1;0.00;23.07;!bike10!var#1;5.37;bike_bicycle;0.00;1716.58;829.39
331.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;146.73;!bike8!var#1;5.04;bike_bicycle;0.00;1878.25;298.51
331.00;0.00;0.00;0.00;0.00;0.00;312.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#1_1;59.30;91.11;!veh8!var#1;10.60;veh_passenger;0.00;609.22;666.87
332.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;39.05;!bike0!var#1;5.11;bike_bicycle;0.00;818.17;475.00
332.00;0.00;0.00;0.00;0.00;0.00;48.40;Zero/default;0.00;0.00;bike10;169923248#0_1;0.00;28.61;!bike10!var#1;5.54;bike_bicycle;0.00;1720.57;833.27
332.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;152.00;!bike8!var#1;5.28;bike_bicycle;0.00;1874.82;294.51
332.00;0.00;0.00;0.00;0.00;0.00;312.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#1_1;50.89;97.20;!veh8!var#1;6.10;veh_passenger;0.00;604.72;670.99
333.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;44.54;!bike0!var#1;5.49;bike_bicycle;0.00;812.71;474.44
333.00;0.00;0.00;0.00;0.00;0.00;51.01;Zero/default;0.00;0.00;bike10;169923248#0_1;0.00;34.02;!bike10!var#1;5.42;bike_bicycle;0.00;1724.80;836.69
333.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;157.00;!bike8!var#1;4.99;bike_bicycle;0.00;1871.57;290.72
333.00;102.33;4906.44;0.58;2.08;0.09;312.04;HBEFA3/PC_G_EU4;0.00;2.11;veh8;:1656776271_5_0;65.54;5.72;!veh8!var#1;7.53;veh_passenger;0.00;599.14;676.05
334.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;49.51;!bike0!var#1;4.97;bike_bicycle;0.00;807.76;473.94
334.00;0.00;0.00;0.00;0.00;0.00;53.31;Zero/default;0.00;0.00;bike10;:cluster_1674805757_1810807082_8_0;0.00;2.61;!bike10!var#1;5.00;bike_bicycle;0.00;1728.75;839.76
334.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;162.46;!bike8!var#1;5.46;bike_bicycle;0.00;1868.01;286.57
334.00;122.44;6877.42;0.72;2.96;0.14;311.99;HBEFA3/PC_G_EU4;0.00;2.96;veh8;-152907232#0_1;68.58;0.51;!veh8!var#1;9.47;veh_passenger;0.00;592.11;682.38
335.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;55.03;!bike0!var#1;5.52;bike_bicycle;0.00;802.27;473.39
335.00;0.00;0.00;0.00;0.00;0.00;53.31;Zero/default;0.00;0.00;bike10;:cluster_1674805757_1810807082_8_0;0.00;7.59;!bike10!var#1;4.98;bike_bicycle;0.00;1732.75;842.74
335.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;167.48;!bike8!var#1;5.02;bike_bicycle;0.00;1864.74;282.76
335.00;97.02;6290.53;0.59;2.64;0.12;311.52;HBEFA3/PC_G_EU4;0.00;2.70;veh8;-152907232#0_1;67.40;11.44;!veh8!var#1;10.92;veh_passenger;0.00;583.93;689.62
336.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;60.30;!bike0!var#1;5.27;bike_bicycle;0.00;797.02;472.85
336.00;0.00;0.00;0.00;0.00;0.00;53.24;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;5.08;!bike10!var#1;5.26;bike_bicycle;0.00;1737.00;845.91
336.00;0.00;0.00;0.00;0.00;0.00;220.64;Zero/default;0.00;0.00;bike8;154979272#1_1;0.00;172.64;!bike8!var#1;5.16;bike_bicycle;0.00;1861.38;278.85
336.00;34.01;3400.12;0.23;1.27;0.04;311.52;HBEFA3/PC_G_EU4;0.00;1.46;veh8;-152907232#0_1;63.97;22.78;!veh8!var#1;11.34;veh_passenger;0.00;575.44;697.13
337.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;65.43;!bike0!var#1;5.13;bike_bicycle;0.00;791.92;472.34
337.00;0.00;0.00;0.00;0.00;0.00;53.24;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;10.19;!bike10!var#1;5.12;bike_bicycle;0.00;1741.12;848.99
337.00;0.00;0.00;0.00;0.00;0.00;311.52;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;62.67;34.10;!veh8!var#1;11.32;veh_passenger;0.00;566.97;704.63
338.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;70.45;!bike0!var#1;5.02;bike_bicycle;0.00;786.93;471.83
338.00;0.00;0.00;0.00;0.00;0.00;53.24;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;15.39;!bike10!var#1;5.19;bike_bicycle;0.00;1745.31;852.12
338.00;31.20;3411.98;0.22;1.26;0.04;311.52;HBEFA3/PC_G_EU4;0.00;1.47;veh8;-152907232#0_1;64.17;45.82;!veh8!var#1;11.72;veh_passenger;0.00;558.20;712.40
339.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;75.43;!bike0!var#1;4.98;bike_bicycle;0.00;781.97;471.33
339.00;0.00;0.00;0.00;0.00;0.00;60.91;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;20.47;!bike10!var#1;5.08;bike_bicycle;0.00;1749.74;854.68
339.00;0.00;0.00;0.00;0.00;0.00;311.52;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;62.93;57.51;!veh8!var#1;11.69;veh_passenger;0.00;549.45;720.15
340.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;80.46;!bike0!var#1;5.03;bike_bicycle;0.00;776.97;470.82
340.00;0.00;0.00;0.00;0.00;0.00;60.91;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;25.96;!bike10!var#1;5.49;bike_bicycle;0.00;1754.56;857.36
340.00;13.69;2601.31;0.12;0.88;0.02;311.52;HBEFA3/PC_G_EU4;0.00;1.12;veh8;-152907232#0_1;63.46;69.34;!veh8!var#1;11.83;veh_passenger;0.00;540.60;727.98
341.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;85.46;!bike0!var#1;5.00;bike_bicycle;0.00;771.99;470.31
341.00;0.00;0.00;0.00;0.00;0.00;60.91;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;31.23;!bike10!var#1;5.28;bike_bicycle;0.00;1759.21;859.95
341.00;0.00;0.00;0.00;0.00;0.00;311.52;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;62.48;80.97;!veh8!var#1;11.64;veh_passenger;0.00;531.89;735.69
342.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;90.80;!bike0!var#1;5.33;bike_bicycle;0.00;766.69;469.78
342.00;0.00;0.00;0.00;0.00;0.00;65.50;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;36.46;!bike10!var#1;5.23;bike_bicycle;0.00;1763.94;862.25
342.00;0.00;0.00;0.00;0.00;0.00;311.52;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;62.52;92.48;!veh8!var#1;11.50;veh_passenger;0.00;523.28;743.31
343.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;96.32;!bike0!var#1;5.52;bike_bicycle;0.00;761.19;469.22
343.00;0.00;0.00;0.00;0.00;0.00;65.50;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;41.62;!bike10!var#1;5.16;bike_bicycle;0.00;1768.66;864.40
343.00;41.42;4045.44;0.28;1.55;0.06;311.52;HBEFA3/PC_G_EU4;0.00;1.74;veh8;-152907232#0_1;64.97;104.56;!veh8!var#1;12.09;veh_passenger;0.00;514.23;751.32
344.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;101.48;!bike0!var#1;5.16;bike_bicycle;0.00;756.06;468.70
344.00;0.00;0.00;0.00;0.00;0.00;65.50;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;46.81;!bike10!var#1;5.19;bike_bicycle;0.00;1773.41;866.57
344.00;0.00;0.00;0.00;0.00;0.00;311.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;61.39;116.03;!veh8!var#1;11.47;veh_passenger;0.00;505.65;758.92
345.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;107.00;!bike0!var#1;5.52;bike_bicycle;0.00;750.57;468.14
345.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;52.21;!bike10!var#1;5.40;bike_bicycle;0.00;1778.46;868.56
345.00;40.19;3963.93;0.27;1.52;0.06;311.50;HBEFA3/PC_G_EU4;0.00;1.70;veh8;-152907232#0_1;64.86;128.06;!veh8!var#1;12.03;veh_passenger;0.00;496.64;766.88
346.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;112.47;!bike0!var#1;5.47;bike_bicycle;0.00;745.13;467.59
346.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;57.62;!bike10!var#1;5.42;bike_bicycle;0.00;1783.66;870.21
346.00;0.00;0.00;0.00;0.00;0.00;311.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;61.84;139.64;!veh8!var#1;11.58;veh_passenger;0.00;487.97;774.55
347.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;117.88;!bike0!var#1;5.41;bike_bicycle;0.00;739.75;467.04
347.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;63.13;!bike10!var#1;5.51;bike_bicycle;0.00;1788.94;871.89
347.00;0.00;0.00;0.00;0.00;0.00;311.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;61.70;150.84;!veh8!var#1;11.20;veh_passenger;0.00;479.59;781.97
348.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;123.20;!bike0!var#1;5.32;bike_bicycle;0.00;734.45;466.50
348.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;68.10;!bike10!var#1;4.98;bike_bicycle;0.00;1793.72;873.40
348.00;45.62;4158.16;0.30;1.61;0.06;311.50;HBEFA3/PC_G_EU4;0.00;1.79;veh8;-152907232#0_1;64.99;162.68;!veh8!var#1;11.84;veh_passenger;0.00;470.72;789.82
349.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;128.40;!bike0!var#1;5.20;bike_bicycle;0.00;729.28;465.98
349.00;0.00;0.00;0.00;0.00;0.00;72.41;Zero/default;0.00;0.00;bike10;169923248#1_1;0.00;73.39;!bike10!var#1;5.29;bike_bicycle;0.00;1798.79;875.01
349.00;0.00;0.00;0.00;0.00;0.00;311.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;61.26;173.93;!veh8!var#1;11.25;veh_passenger;0.00;462.30;797.27
350.00;0.00;0.00;0.00;0.00;0.00;264.21;Zero/default;0.00;0.00;bike0;153047125#0_1;0.00;133.64;!bike0!var#1;5.23;bike_bicycle;0.00;724.07;465.45
350.00;0.00;0.00;0.00;0.00;0.00;72.79;Zero/default;0.00;0.00;bike10;:1810807072_0_0;0.00;0.81;!bike10!var#1;4.96;bike_bicycle;0.00;1803.55;876.50
350.00;0.00;0.00;0.00;0.00;0.00;311.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;62.31;185.08;!veh8!var#1;11.14;veh_passenger;0.00;453.96;804.65
351.00;0.00;0.00;0.00;0.00;0.00;288.27;Zero/default;0.00;0.00;bike0;:cluster_1656776382_1661523675_0_0;0.00;3.22;!bike0!var#1;3.72;bike_bicycle;0.00;720.47;466.00
351.00;0.00;0.00;0.00;0.00;0.00;80.10;Zero/default;0.00;0.00;bike10;169923248#2_1;0.00;0.65;!bike10!var#1;5.20;bike_bicycle;0.00;1808.64;877.55
351.00;67.42;5323.26;0.43;2.16;0.09;311.50;HBEFA3/PC_G_EU4;0.00;2.29;veh8;-152907232#0_1;66.33;197.20;!veh8!var#1;12.13;veh_passenger;0.00;444.88;812.68
352.00;0.00;0.00;0.00;0.00;0.00;344.58;Zero/default;0.00;0.00;bike0;:cluster_1656776382_1661523675_18_0;0.00;2.80;!bike0!var#1;4.57;bike_bicycle;0.00;718.11;469.66
352.00;0.00;0.00;0.00;0.00;0.00;79.89;Zero/default;0.00;0.00;bike10;169923248#2_1;0.00;6.16;!bike10!var#1;5.51;bike_bicycle;0.00;1814.08;878.52
352.00;0.00;0.00;0.00;0.00;0.00;311.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;61.41;208.71;!veh8!var#1;11.50;veh_passenger;0.00;436.27;820.30
353.00;0.00;0.00;0.00;0.00;0.00;355.03;Zero/default;0.00;0.00;bike0;-152907262#1_1;0.00;3.92;!bike0!var#1;5.30;bike_bicycle;0.00;717.48;474.91
353.00;0.00;0.00;0.00;0.00;0.00;79.89;Zero/default;0.00;0.00;bike10;169923248#2_1;0.00;11.17;!bike10!var#1;5.01;bike_bicycle;0.00;1819.02;879.41
353.00;0.00;0.00;0.00;0.00;0.00;311.50;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;62.51;220.10;!veh8!var#1;11.40;veh_passenger;0.00;427.73;827.84
354.00;0.00;0.00;0.00;0.00;0.00;355.03;Zero/default;0.00;0.00;bike0;-152907262#1_1;0.00;9.21;!bike0!var#1;5.29;bike_bicycle;0.00;717.02;480.18
354.00;0.00;0.00;0.00;0.00;0.00;87.92;Zero/default;0.00;0.00;bike10;169923248#2_1;0.00;16.52;!bike10!var#1;5.35;bike_bicycle;0.00;1824.34;880.01
354.00;0.00;0.00;0.00;0.00;0.00;307.26;HBEFA3/PC_G_EU4;0.00;0.00;veh8;-152907232#0_1;61.33;231.05;!veh8!var#1;10.95;veh_passenger;0.00;419.28;834.79
355.00;0.00;0.00;0.00;0.00;0.00;355.03;Zero/default;0.00;0.00;bike0;-152907262#1_1;0.00;14.65;!bike0!var#1;5.43;bike_bicycle;0.00;716.55;485.59
355.00;0.00;0.00;0.00;0.00;0.00;87.92;Zero/default;0.00;0.00;bike10;169923248#2_1;0.00;21.83;!bike10!var#1;5.31;bike_bicycle;0.00;1829.66;880.20
356.00;0.00;0.00;0.00;0.00;0.00;355.03;Zero/default;0.00;0.00;bike0;-152907262#1_1;0.00;19.72;!bike0!var#1;5.08;bike_bicycle;0.00;716.11;490.65
356.00;0.00;0.00;0.00;0.00;0.00;87.92;Zero/default;0.00;0.00;bike10;169923248#2_1;0.00;27.13;!bike10!var#1;5.30;bike_bicycle;0.00;1834.97;880.39
357.00;0.00;0.00;0.00;0.00;0.00;355.03;Zero/default;0.00;0.00;bike0;-152907262#1_1;0.00;24.97;!bike0!var#1;5.25;bike_bicycle;0.00;715.65;495.88
357.00;0.00;0.00;0.00;0.00;0.00;87.92;Zero/default;0.00;0.00;bike10;169923248#2_1;0.00;32.10;!bike10!var#1;4.97;bike_bicycle;0.00;1839.96;880.57
